file_old,ra_old,ra_new,ra_sim,dec_old,dec_new,dec_sim,obj_old,obj_new,obj_sim
OB_1174383_2015-05-29T05-46.fits,234.5452120833333,234.54521231825,234.54521231825004,-12.98047083333333,-12.98047098203,-12.98047098203,HD_139380,HD 139380,HD 139380
OB_1176156_2015-07-23T01-01.fits,257.8209141666666,257.82091436984,257.82091436984,-32.32519833333334,-32.32519834321,-32.32519834321,AH Sco,V* AH Sco,V* AH Sco
OB_1176156_2015-07-23T01-15.fits,257.8209141666666,257.82091436984,257.82091436984,-32.32519833333334,-32.32519834321,-32.32519834321,AH Sco,V* AH Sco,V* AH Sco
OB_1176159_2015-07-23T01-42.fits,254.2965616666666,254.29656171654,254.29656171654,-33.25949222222222,-33.25949228849,-33.25949228849,27 Sco,*  27 Sco,*  27 Sco
OB_1176159_2015-07-23T01-46.fits,254.2965616666666,254.29656171654,254.29656171654,-33.25949222222222,-33.25949228849,-33.25949228849,27 Sco,*  27 Sco,*  27 Sco
OB_1176165_2015-07-26T03-29.fits,258.6152291666667,258.6152295071599,258.61522950715994,-39.76664916666667,-39.76664937653,-39.76664937653,HR 6392,HD 155603,HD 155603
OB_1176165_2015-07-26T03-42.fits,258.6152291666667,258.6152295071599,258.61522950715994,-39.76664916666667,-39.76664937653,-39.76664937653,HR 6392,HD 155603,HD 155603
OB_1176174_2015-07-24T04-23.fits,259.9555375,259.9555378587,259.9555378587,-39.17720222222222,-39.17720244621001,-39.17720244621001,Hen 3-1379,WRAY 15-1676,WRAY 15-1676
OB_1176174_2015-07-24T04-38.fits,259.9555375,259.9555378587,259.9555378587,-39.17720222222222,-39.17720244621001,-39.17720244621001,Hen 3-1379,WRAY 15-1676,WRAY 15-1676
OB_1179682_2015-07-25T00-00.fits,237.1032520833333,237.10325214816,237.10325214815998,-42.61805805555556,-42.61805825196,-42.61805825196,HIP77432,HD 141011,HD 141011
OB_1179690_2015-04-13T04-06.fits,189.9424841666666,189.94248438567,189.94248438566999,-49.19876388888888,-49.19876413854,-49.19876413854,HIP61782,HD 110058,HD 110058
OB_1182345_2015-08-30T08-47.fits,45.08215041666666,45.08215074573,45.08215074573,-37.45449138888889,-37.4544916208,-37.4544916208,HIP_14007,HD  18809,HD  18809
OB_1182349_2015-05-29T06-35.fits,300.708945,300.70894507736,300.70894507736,-75.34934277777778,-75.34934286483,-75.34934286483,HIP_98704,HD 188480,HD 188480
OB_1182352_2016-03-09T08-49.fits,238.6733175,238.67331752572,238.67331752572002,-22.76625361111111,-22.76625388525,-22.76625388525,HIP_77911,HD 142315,HD 142315
OB_1182367_2015-06-12T09-19.fits,331.5220945833333,331.5220948644699,331.5220948644699,-5.358163888888889,-5.35816401253,-5.35816401253,NT_Aqr,V* NT Aqr,V* NT Aqr
OB_1182383_2015-08-15T08-35.fits,24.48148583333333,24.48148621379,24.48148621379,-82.97499611111111,-82.9749962927,-82.9749962927,HIP_7601,HD  10800,HD  10800
OB_1182383_2015-08-22T08-19.fits,24.48148583333333,24.48148621379,24.48148621379,-82.97499611111111,-82.9749962927,-82.9749962927,HIP_7601,HD  10800,HD  10800
OB_1182383_2015-08-26T07-58.fits,24.48148583333333,24.48148621379,24.48148621379,-82.97499611111111,-82.9749962927,-82.9749962927,HIP_7601,HD  10800,HD  10800
OB_1182393_2015-07-19T04-57.fits,306.4119041666667,306.4119043651986,306.4119043651986,-56.73508972222222,-56.73508972631689,-56.73508972631689,alpha_Pav,* alf Pav,* alf Pav
OB_1182393_2015-07-19T04-58.fits,306.4119041666667,306.4119043651986,306.4119043651986,-56.73508972222222,-56.73508972631689,-56.73508972631689,alpha_Pav,* alf Pav,* alf Pav
OB_1182393_2015-07-19T05-21.fits,306.4119041666667,306.4119043651986,306.4119043651986,-56.73508972222222,-56.73508972631689,-56.73508972631689,alpha_Pav,* alf Pav,* alf Pav
OB_1182395_2016-01-21T06-26.fits,152.0929620833333,152.0929624382815,152.09296243828146,11.96720861111111,11.96720877610002,11.967208776100023,Regulus,* alf Leo,* alf Leo
OB_1182397_2016-01-25T08-19.fits,176.40174625,176.4017464929167,176.40172787504667,-66.72876194444444,-66.72876220694444,-66.7287577037325,lambda_Mus,* lam Mus,* lam Mus
OB_1182410_2015-09-09T09-04.fits,47.8013375,47.8013378592593,47.8013378592593,22.42293638888889,22.4229364525765,22.4229364525765,HIP_14807,BD+21   418B,BD+21   418B
OB_1182420_2016-04-04T07-07.fits,243.3274229166666,243.32742309763,243.32742309762997,-22.21361611111111,-22.21361636004,-22.21361636004,TYC_6213_306_1,BD-21  4301,BD-21  4301
OB_1182422_2016-04-15T08-14.fits,246.2140149999999,246.21401540699,246.21401540698997,-22.65904388888889,-22.65904404341,-22.65904404341,HD_147808,HD 147808,HD 147808
OB_1182425_2016-08-02T01-01.fits,247.1361983333333,247.13619855704,247.13619855703996,-24.37916888888889,-24.37916903518,-24.37916903518,ROX_33,EM* SR   20,EM* SR   20
OB_1182427_2016-03-16T02-14.fits,139.8499116666667,139.84991191465,139.84991191465,-77.64586222222223,-77.64586222462,-77.64586222462,TYC_9399_2452_1,HD  81485B,HD  81485B
OB_1182427_2016-04-04T00-58.fits,139.8499116666667,139.84991191465,139.84991191465,-77.64586222222223,-77.64586222462,-77.64586222462,TYC_9399_2452_1,HD  81485B,HD  81485B
OB_1182431_2016-01-21T07-17.fits,167.9430708333333,167.94307095449,167.94307095449,-76.33581888888888,-76.33581911759,-76.33581911759,CHX_18N,CHX 18N,CHX 18N
OB_1182436_2016-03-10T09-13.fits,241.19897125,241.19897153594,241.19897153593996,-19.50636555555555,-19.50636563087,-19.50636563087,ScoPMS_027,ScoPMS  27,ScoPMS  27
OB_1182440_2016-04-04T07-49.fits,242.9969591666667,242.9969593052899,242.99695930528998,-19.11481,-19.11481014363,-19.11481014363,ScoPMS_048,Wa Oph 2,Wa Oph 2
OB_1187992_2015-12-10T06-43.fits,144.29928125,144.29928133377,144.29928133377,-43.27220361111111,-43.27220382619999,-43.27220382619999,HD 83443,HD  83443,HD  83443
OB_1188005_2015-04-12T01-17.fits,148.71346125,148.71346133017,148.71346133017,-50.24396,-50.24396025634,-50.24396025634,HR3927,HD  86087,HD  86087
OB_1188020_2015-06-21T04-01.fits,271.17982875,271.1798287607199,271.17982876071994,-20.94578111111111,-20.94578132402,-20.945781324019997,HD165014,HD 165014,HD 165014
OB_1196236_2015-07-23T00-03.fits,237.4906175,237.49061772933,237.49061772932998,-3.921205833333333,-3.92120600474,-3.92120600474,HD141569,HD 141569,HD 141569
OB_1196256_2015-07-28T00-08.fits,244.81605625,244.81605631696,244.81605631696,-55.50473416666667,-55.50473439427,-55.50473439427,HIP79958,HD 146464,HD 146464
OB_1196259_2015-08-04T00-48.fits,248.42337375,248.42337404686,248.42337404686003,-9.553315277777779,-9.55331544774,-9.55331544774,HIP81084,LP  745-70,LP  745-70
OB_1196277_2015-08-01T08-16.fits,353.7511529166666,353.7511530990025,353.7511530990025,1.605398333333333,1.605398530970278,1.6053985309702778,HIP116384,BD+00  5017,BD+00  5017
OB_1196318_2015-04-06T05-48.fits,211.9200333333333,211.9200334429,211.92003344289998,-48.70402722222222,-48.70402749928001,-48.70402749928001,HD123247,HD 123247,HD 123247
OB_1196504_2015-08-02T01-55.fits,238.62545375,238.62545393546,238.62545393545997,-27.33863472222222,-27.33863497292,-27.33863497292,HD142250,HD 142250,HD 142250
OB_1197072_2015-07-25T01-02.fits,250.3310179166667,250.33101805611,250.33101805610997,-48.76321333333333,-48.76321354700001,-48.76321354700001,HD150135,HD 150135,HD 150135
OB_1197072_2015-07-26T03-07.fits,250.3310179166667,250.33101805611,250.33101805610997,-48.76321333333333,-48.76321354700001,-48.76321354700001,HD150135,HD 150135,HD 150135
OB_1197075_2015-07-12T02-04.fits,254.0626104166667,254.06261054663,254.06261054662997,-40.65997,-40.65997007026,-40.65997007026,HD152623,HD 152623,HD 152623
OB_1197085_2015-08-19T02-14.fits,253.465235,253.4652351937,253.46523519369998,-41.84242111111111,-41.84242123534,-41.84242123534,HD152200,HD 152200,HD 152200
OB_1197112_2015-07-12T03-13.fits,259.8767408333333,259.87674090844,259.87674090844,-35.71003388888889,-35.71003391785,-35.71003391785,HDE319699,HD 319699,HD 319699
OB_1197416_2015-04-04T04-50.fits,189.9424841666666,189.94248438567,189.94248438566999,-49.19876388888888,-49.19876413854,-49.19876413854,HIP61782,HD 110058,HD 110058
OB_1197437_2015-04-15T05-29.fits,211.7426920833333,211.74269234964,211.74269234963998,-47.58920416666667,-47.58920431512,-47.58920431512,HIP68958,HD 123112,HD 123112
OB_1197446_2015-04-06T06-43.fits,220.0802958333333,220.08029614813,220.08029614813,-45.79384,-45.79384015866,-45.79384015866,HIP71727,V* IT Lup,V* IT Lup
OB_1197452_2015-06-12T02-17.fits,223.60545375,223.6054549386228,223.60545493862284,-34.14278833333334,-34.1427892110803,-34.1427892110803,HIP72940,HD 131399,HD 131399
OB_1197467_2015-07-12T01-19.fits,232.7017683333333,232.70176833662,232.70176833661998,-45.42441305555555,-45.42441323466,-45.42441323466,HIP75957,HD 137957,HD 137957
OB_1197470_2015-06-09T03-06.fits,237.2171983333333,237.21719841029,237.21719841028997,-29.48344416666667,-29.48344432903,-29.48344432903,HIP77457,HD 141190,HD 141190
OB_1197476_2015-05-19T06-11.fits,240.52015375,240.52015405904,240.52015405903998,-36.74391111111111,-36.74391134694002,-36.74391134694002,HIP78541,HD 143488,HD 143488
OB_1197485_2015-07-31T00-16.fits,244.5227954166666,244.52279554316,244.52279554316,-31.65174666666666,-31.65174681858,-31.651746818579994,HIP79860,HD 146569,HD 146569
OB_1197491_2015-04-05T07-36.fits,246.8107774999999,246.81077765172,246.81077765171997,-39.82277277777778,-39.82277296735,-39.82277296735,HIP80591,HD 148055,HD 148055
OB_1197494_2015-07-19T00-53.fits,247.7986391666666,247.7986392403,247.7986392403,-38.382985,-38.38298522979001,-38.38298522979001,HIP80897,HD 148657,HD 148657
OB_1197500_2015-04-15T08-48.fits,255.8424729166666,255.84247293995,255.84247293995,-40.08790055555556,-40.08790082765,-40.08790082765,HIP83457,V* V1072 Sco,V* V1072 Sco
OB_1198918_2015-07-20T00-07.fits,228.5714445833333,228.57144466095,228.57144466094996,-38.94399166666666,-38.94399188208,-38.94399188208,HD135032,HD 135032,HD 135032
OB_1198920_2015-07-24T00-34.fits,237.6849054166667,237.68490554421,237.68490554420998,-33.66357194444444,-33.6635720176,-33.6635720176,HD141518,HD 141518,HD 141518
OB_1203441_2015-04-15T08-04.fits,251.7569908333333,251.75699083785,251.75699083784997,-39.5338725,-39.53387267891,-39.53387267891,HIP 82154,HD 151109,HD 151109
OB_1203452_2016-03-19T05-13.fits,184.7770908333333,184.77709118346,184.77709118346,16.54829638888889,16.54829659198,16.548296591979998,HD107146,HD 107146,HD 107146
OB_1204734_2015-07-18T23-47.fits,180.021195,180.02119525106,180.02119525105996,-78.19293472222222,-78.19293492342,-78.19293492342,HD 104237,V* DX Cha,V* DX Cha
OB_1204752_2015-08-17T02-02.fits,242.1428624999999,242.14286251856,242.14286251855998,-39.10509027777778,-39.10509047537,-39.10509047537,HR 5999,V* V856 Sco,V* V856 Sco
OB_1204752_2015-08-26T01-26.fits,242.1428624999999,242.14286251856,242.14286251855998,-39.10509027777778,-39.10509047537,-39.10509047537,HR 5999,V* V856 Sco,V* V856 Sco
OB_1204761_2015-07-30T03-53.fits,253.6868712499999,253.68687148974,253.68687148973999,-36.88849055555556,-36.88849071846,-36.88849071846,AK Sco,V* AK Sco,V* AK Sco
OB_1205161_2015-04-10T00-23.fits,138.0536695833333,138.0536699728,138.0536699728,3.866978055555556,3.86697813137,3.8669781313700002,HD 79108,HD  79108,HD  79108
OB_1211140_2015-07-24T01-27.fits,239.7129716666666,239.7129718241666,239.71297182416666,-26.11410777777778,-26.114107945,-26.114107945,HIP78265,* pi. Sco,* pi. Sco
OB_1211144_2015-07-24T01-56.fits,239.7129716666666,239.7129718241666,239.71297182416666,-26.11410777777778,-26.114107945,-26.114107945,HIP78265,* pi. Sco,* pi. Sco
OB_1211144_2015-07-24T02-01.fits,239.7129716666666,239.7129718241666,239.71297182416666,-26.11410777777778,-26.114107945,-26.114107945,HIP78265,* pi. Sco,* pi. Sco
OB_1211144_2015-07-24T02-12.fits,239.7129716666666,239.7129718241666,239.71297182416666,-26.11410777777778,-26.114107945,-26.114107945,HIP78265,* pi. Sco,* pi. Sco
OB_1211204_2015-06-12T03-32.fits,248.9706366666666,248.9706368874999,248.97063688749995,-28.21601694444444,-28.2160170875,-28.2160170875,HIP81266,* tau Sco,* tau Sco
OB_1211204_2015-06-12T03-48.fits,248.9706366666666,248.9706368874999,248.97063688749995,-28.21601694444444,-28.2160170875,-28.2160170875,HIP81266,* tau Sco,* tau Sco
OB_1211208_2015-06-12T04-43.fits,248.9706366666666,248.9706368874999,248.97063688749995,-28.21601694444444,-28.2160170875,-28.2160170875,HIP81266,* tau Sco,* tau Sco
OB_1215327_2015-07-19T00-14.fits,197.08501125,197.08501130702,197.08501130702,-78.44602527777778,-78.44602536355,-78.44602536355,HIP 64108,HD 113694,HD 113694
OB_1215333_2015-07-27T01-52.fits,233.36267125,233.36267150842,233.36267150842002,-61.27337722222222,-61.27337748873,-61.27337748873,HIP 76170,HD 138153,HD 138153
OB_1215375_2015-07-30T04-35.fits,263.9294870833333,263.92948732602,263.92948732602,-37.43987083333333,-37.43987090265,-37.43987090265,HIP 86098,HD 159312,HD 159312
OB_1215405_2015-06-22T06-08.fits,303.5692441666666,303.56924451093,303.56924451093,15.19760722222222,15.19760733808,15.197607338079997,HIP 99742,* rho Aql,* rho Aql
OB_1237677_2015-08-06T05-18.fits,319.15821375,319.15821388827,319.15821388827,-36.17337194444444,-36.17337196358,-36.17337196358,HIP105044,HD 202398,HD 202398
OB_1237679_2015-08-26T09-41.fits,48.45899375,48.45899413384,48.45899413384,-38.80939083333333,-38.80939095066,-38.80939095066,HIP15039,HD  20232,HD  20232
OB_1237681_2015-10-29T07-52.fits,84.28655083333332,84.28655119247,84.28655119247,-11.77551583333333,-11.7755159523,-11.7755159523,HIP26395,HD  37306,HD  37306
OB_1250481_2015-11-10T03-38.fits,25.10027291666666,25.10027328202,25.10027328202,-60.99906277777778,-60.99906278819,-60.99906278819,HD10472,HD  10472,HD  10472
OB_1250484_2015-11-20T06-06.fits,83.35028583333333,83.35028609915,83.35028609915,-39.45129333333334,-39.45129357066,-39.45129357066,HD36968,HD  36968,HD  36968
OB_1250487_2015-11-19T07-54.fits,106.5872191666666,106.58721937047,106.58721937047,-43.61074694444444,-43.61074714361,-43.61074714361,HD54341,HD  54341,HD  54341
OB_1250490_2016-03-17T06-00.fits,194.9995079166666,194.99950829732,194.99950829732,-50.38957972222222,-50.38957988452,-50.38957988452,HD112810,HD 112810,HD 112810
OB_1254215_2015-10-02T06-42.fits,23.65741083333333,23.65741115869,23.65741115869,-15.67636055555555,-15.6763607425,-15.676360742500002,49 Ceti,*  49 Cet,*  49 Cet
OB_1254215_2015-10-04T05-49.fits,23.65741083333333,23.65741115869,23.65741115869,-15.67636055555555,-15.6763607425,-15.676360742500002,49 Ceti,*  49 Cet,*  49 Cet
OB_1254215_2015-10-10T04-32.fits,23.65741083333333,23.65741115869,23.65741115869,-15.67636055555555,-15.6763607425,-15.676360742500002,49 Ceti,*  49 Cet,*  49 Cet
OB_1259294_2015-10-06T23-43.fits,311.2897183333333,311.2897187392163,311.28971873921626,-31.34089916666667,-31.34089941384472,-31.34089941384472,AU Mic,HD 197481,HD 197481
OB_1259294_2015-10-06T23-51.fits,311.2897183333333,311.2897187392163,311.28971873921626,-31.34089916666667,-31.34089941384472,-31.34089941384472,AU Mic,HD 197481,HD 197481
OB_1259300_2015-11-19T03-52.fits,36.56769041666666,36.56769077023001,36.56769077023001,6.292551666666666,6.29255179257,6.29255179257,HD15115,HD  15115,HD  15115
OB_1260281_2015-11-10T02-35.fits,1.708692916666667,1.70869301587,1.70869301587,-23.10754027777778,-23.10754046174,-23.10754046174,HD203,HD    203,HD    203
OB_1260285_2015-10-03T04-41.fits,8.182938749999998,8.182939060709998,8.182939060709998,-63.03150055555555,-63.03150056360001,-63.031500563600005,HD3003,* bet03 Tuc,* bet03 Tuc
OB_1260289_2015-10-03T05-36.fits,23.65741083333333,23.65741115869,23.65741115869,-15.67636055555555,-15.6763607425,-15.676360742500002,HD9672,*  49 Cet,*  49 Cet
OB_1260291_2015-10-07T04-39.fits,25.10027291666666,25.10027328202,25.10027328202,-60.99906277777778,-60.99906278819,-60.99906278819,HD10472,HD  10472,HD  10472
OB_1260291_2015-11-01T03-35.fits,25.10027291666666,25.10027328202,25.10027328202,-60.99906277777778,-60.99906278819,-60.99906278819,HD10472,HD  10472,HD  10472
OB_1260295_2015-10-07T05-47.fits,31.85885416666666,31.8588543498,31.8588543498,-59.67942805555555,-59.6794282775,-59.6794282775,HD13246,HD  13246,HD  13246
OB_1260297_2015-12-24T01-34.fits,34.35307041666666,34.35307062104,34.35307062104,28.74178083333333,28.74178083533,28.74178083533,HD14082B,HD  14082B,HD  14082B
OB_1260297_2016-09-19T06-38.fits,34.35307041666666,34.35307062104,34.35307062104,28.74178083333333,28.74178083533,28.74178083533,HD14082B,HD  14082B,HD  14082B
OB_1260300_2015-10-09T06-03.fits,36.87189291666667,36.87189295693,36.871892956930004,30.97349888888889,30.97349897888001,30.973498978880006,AG Tri,BD+30   397,BD+30   397
OB_1260300_2015-11-14T03-31.fits,36.87189291666667,36.87189295693,36.871892956930004,30.97349888888889,30.97349897888001,30.973498978880006,AG Tri,BD+30   397,BD+30   397
OB_1260300_2016-09-20T07-07.fits,36.87189291666667,36.87189295693,36.871892956930004,30.97349888888889,30.97349897888001,30.973498978880006,AG Tri,BD+30   397,BD+30   397
OB_1260300_2016-09-28T06-55.fits,36.87189291666667,36.87189295693,36.871892956930004,30.97349888888889,30.97349897888001,30.973498978880006,AG Tri,BD+30   397,BD+30   397
OB_1260302_2016-08-28T09-27.fits,37.0415825,37.04158279211,37.04158279211,29.66932916666667,29.66932930660999,29.669329306609992,HD15257,*  12 Tri,*  12 Tri
OB_1260306_2016-08-08T09-44.fits,41.68793416666666,41.68793418319001,41.68793418319001,-21.63952166666667,-21.63952193953,-21.63952193953,HD17390,HD  17390,HD  17390
OB_1260310_2015-10-03T07-25.fits,57.04779791666666,57.04779817431,57.04779817431,-74.69411638888889,-74.69411650716,-74.69411650716,HD24636,HD  24636,HD  24636
OB_1260310_2015-10-03T07-28.fits,57.04779791666666,57.04779817431,57.04779817431,-74.69411638888889,-74.69411650716,-74.69411650716,HD24636,HD  24636,HD  24636
OB_1260314_2015-11-10T06-47.fits,73.51753541666666,73.51753542573,73.51753542573,-35.4045175,-35.40451764462,-35.40451764462,HD31392,HD  31392,HD  31392
OB_1260316_2015-10-15T08-31.fits,81.12570625,81.12570642031,81.12570642031,-38.96965194444444,-38.96965196607,-38.96965196607,HD35650,HD  35650,HD  35650
OB_1260318_2015-11-10T07-46.fits,82.55835083333332,82.55835096406,82.55835096406,-42.6973275,-42.69732774909001,-42.69732774909001,HD274255,V* VZ Col,V* VZ Col
OB_1260320_2016-02-01T01-57.fits,84.41511208333333,84.41511226461,84.41511226461,-28.62629305555556,-28.62629316884001,-28.626293168840007,HD37484,HD  37484,HD  37484
OB_1260322_2015-11-19T06-58.fits,85.83731791666666,85.83731814433,85.83731814433,-20.18928916666667,-20.18928934131,-20.189289341309998,HD38207,HD  38207,HD  38207
OB_1260324_2016-01-08T03-22.fits,85.84029541666666,85.8402955163,85.8402955163,-18.55747527777778,-18.55747545498,-18.557475454980004,HD38206,HD  38206,HD  38206
OB_1260336_2015-12-22T07-52.fits,134.396665,134.39666532058,134.39666532058,15.58128472222222,15.58128492584,15.581284925840002,HD76582,* omi02 Cnc,* omi02 Cnc
OB_1260338_2016-01-25T06-34.fits,139.3648729166666,139.3648732786,139.3648732786,-74.73459,-74.73459027637,-74.73459027637,HD80950,HD  80950,HD  80950
OB_1260340_2016-01-16T06-26.fits,143.7113970833333,143.71139711343,143.71139711343,-12.12954694444445,-12.12954700061,-12.12954700061,HD82943,HD  82943,HD  82943
OB_1260340_2016-01-31T05-34.fits,143.7113970833333,143.71139711343,143.71139711343,-12.12954694444445,-12.12954700061,-12.12954700061,HD82943,HD  82943,HD  82943
OB_1260340_2016-02-02T05-06.fits,143.7113970833333,143.71139711343,143.71139711343,-12.12954694444445,-12.12954700061,-12.12954700061,HD82943,HD  82943,HD  82943
OB_1260342_2015-11-14T04-29.fits,53.8745875,53.87458778531001,53.874587785310005,31.22706777777778,31.22706795625,31.22706795625,HD22179,HD  22179,HD  22179
OB_1260344_2016-03-15T03-13.fits,144.0742641666667,144.07426444223,144.07426444223,-78.34488555555555,-78.34488571891,-78.34488571891,HD84075,HD  84075,HD  84075
OB_1260346_2016-02-12T07-45.fits,185.60356125,185.60356142026,185.60356142025998,-51.02621138888889,-51.02621163151,-51.026211631509995,HD107649,HD 107649,HD 107649
OB_1260350_2016-02-14T07-59.fits,197.3174691666667,197.31746929871,197.31746929870997,-60.30834861111111,-60.308348762,-60.308348761999994,HD114082,HD 114082,HD 114082
OB_1260355_2016-02-12T08-47.fits,207.6675645833333,207.66756469198,207.66756469197998,-31.20640888888889,-31.20640902784,-31.206409027839996,HD120534,HD 120534,HD 120534
OB_1260355_2016-03-01T07-41.fits,207.6675645833333,207.66756469198,207.66756469197998,-31.20640888888889,-31.20640902784,-31.206409027839996,HD120534,HD 120534,HD 120534
OB_1260357_2016-03-07T08-08.fits,210.63182625,210.63182630069,210.63182630068997,31.66085805555555,31.66085809639,31.660858096389997,HD122652,HD 122652,HD 122652
OB_1260357_2016-04-08T05-25.fits,210.63182625,210.63182630069,210.63182630068997,31.66085805555555,31.66085809639,31.660858096389997,HD122652,HD 122652,HD 122652
OB_1260359_2016-03-07T09-17.fits,226.8122354166667,226.81223565835,226.81223565834998,-29.50448111111111,-29.50448124142,-29.504481241419995,HD133803,HD 133803,HD 133803
OB_1260359_2016-03-18T08-39.fits,226.8122354166667,226.81223565835,226.81223565834998,-29.50448111111111,-29.50448124142,-29.504481241419995,HD133803,HD 133803,HD 133803
OB_1260361_2016-03-08T09-47.fits,228.9965283333333,228.99652851361,228.99652851360997,0.7963611111111111,0.79636118048,0.79636118048,HD135599,HD 135599,HD 135599
OB_1260363_2015-10-03T02-30.fits,324.337965,324.33796516795,324.33796516795,-18.44117861111111,-18.44117877821,-18.441178778210002,HD205674,HD 205674,HD 205674
OB_1260363_2015-10-05T01-34.fits,324.337965,324.33796516795,324.33796516795,-18.44117861111111,-18.44117877821,-18.441178778210002,HD205674,HD 205674,HD 205674
OB_1260365_2015-10-12T03-23.fits,342.01872,342.0187202090404,342.0187202090404,-24.36881027777778,-24.36881049815972,-24.368810498159718,Fom-C,* alf PsA C,* alf PsA C
OB_1260365_2015-11-14T01-00.fits,342.01872,342.0187202090404,342.0187202090404,-24.36881027777778,-24.36881049815972,-24.368810498159718,Fom-C,* alf PsA C,* alf PsA C
OB_1260365_2016-06-04T09-58.fits,342.01872,342.0187202090404,342.0187202090404,-24.36881027777778,-24.36881049815972,-24.368810498159718,Fom-C,* alf PsA C,* alf PsA C
OB_1261644_2016-01-23T04-07.fits,161.0432875,161.04328761088,161.04328761088,-59.71975166666667,-59.7197518057,-59.7197518057,WR25,HD  93162,HD  93162
OB_1262023_2016-03-16T04-46.fits,161.4338325,161.43383265491,161.43383265491,-59.40782027777777,-59.40782036134999,-59.40782036134999,HD93403,HD  93403,HD  93403
OB_1263045_2015-10-29T05-04.fits,36.56769041666666,36.56769077023001,36.56769077023001,6.292551666666666,6.29255179257,6.29255179257,HD15115,HD  15115,HD  15115
OB_1263136_2016-03-12T02-59.fits,160.4096845833333,160.40968472231,160.40968472231,-58.7718675,-58.77186756203,-58.77186756203,WR23,HD  92809,HD  92809
OB_1263138_2016-03-16T04-18.fits,161.12282125,161.12282142656,161.12282142656,-59.95502611111112,-59.95502625409,-59.955026254089994,HDE305523,HD 305523,HD 305523
OB_1263140_2016-03-17T06-51.fits,161.2746445833333,161.27464496298,161.27464496298,-59.6683125,-59.66831260001,-59.66831260001,HDE303308,HD 303308,HD 303308
OB_1263144_2016-04-04T03-21.fits,163.0969579166667,163.0969883,163.09698830000002,-58.74656472222222,-58.74654639999999,-58.74654639999999,HD94370A,HD  94370,HD  94370
OB_1263383_2016-02-17T05-22.fits,161.6487016666667,161.64870174604,161.64870174604,-59.61681416666666,-59.6168143436,-59.6168143436,HDE303304,HD 303304,HD 303304
OB_1263385_2016-03-01T03-45.fits,161.1971033333333,161.19710369269,161.19710369269,-59.73146583333334,-59.73146608994,-59.73146608994,V572Car,V* V572 Car,V* V572 Car
OB_1263387_2016-03-02T03-21.fits,159.327625,159.3426875,159.34268749999998,-58.62827166666667,-58.62301666666666,-58.623016666666665,HD92206C,HD  92206,HD  92206
OB_1263389_2016-03-15T04-16.fits,161.2741691666667,161.2741694249,161.2741694249,-59.75545111111111,-59.75545131836,-59.75545131836,CPD-592626,CPD-59  2626,CPD-59  2626
OB_1263391_2016-03-16T03-05.fits,161.1885125,161.18851268183,161.18851268183,-59.91153222222222,-59.91153247169,-59.91153247169,HDE305524,HD 305524,HD 305524
OB_1263393_2016-03-16T03-43.fits,160.93336625,160.93336632003,160.93336632003,-59.80495666666666,-59.8049567652,-59.804956765200004,HDE305518,HD 305518,HD 305518
OB_1263395_2016-03-17T04-19.fits,161.6185691666667,161.61856942667,161.61856942667,-60.56410166666667,-60.56410183638,-60.56410183638,HDE305560,HD 305560,HD 305560
OB_1263397_2016-03-18T04-22.fits,160.9445229166667,160.94452333332,160.94452333332,-59.54856833333333,-59.5485684724,-59.5485684724,CPD-582611,CD-58  3526,CD-58  3526
OB_1263591_2016-01-26T05-41.fits,163.4367483333333,163.4367484591667,163.43674126495458,-59.51297055555555,-59.51297062472222,-59.51296784743499,HD94546,HD  94546,HD  94546
OB_1263795_2016-02-01T02-34.fits,83.05313541666665,83.05313544666666,83.05313179526708,18.59423416666667,18.59423433027778,18.59423660180722,119 Tau,* 119 Tau,* 119 Tau
OB_1263795_2016-02-01T02-47.fits,83.05313541666665,83.05313544666666,83.05313179526708,18.59423416666667,18.59423433027778,18.59423660180722,119 Tau,* 119 Tau,* 119 Tau
OB_1263798_2016-02-01T03-02.fits,88.95487791666666,88.95487818018,88.95487818018,20.17518805555556,20.17518830669,20.17518830669,U Ori,V* U Ori,V* U Ori
OB_1263798_2016-02-01T03-06.fits,88.95487791666666,88.95487818018,88.95487818018,20.17518805555556,20.17518830669,20.17518830669,U Ori,V* U Ori,V* U Ori
OB_1263838_2015-11-27T04-49.fits,105.4297820833333,105.4297824358333,105.42978350186792,-27.93483027777778,-27.93483049277778,-27.934830340443888,sigma CMa,* sig CMa,* sig CMa
OB_1263838_2015-11-27T05-01.fits,105.4297820833333,105.4297824358333,105.42978350186792,-27.93483027777778,-27.93483049277778,-27.934830340443888,sigma CMa,* sig CMa,* sig CMa
OB_1263841_2015-11-27T04-23.fits,112.0080341666667,112.00803424533,112.00803424533,-26.83897583333333,-26.83897609253,-26.83897609253,HD 59235,HD  59235,HD  59235
OB_1263841_2015-11-27T04-29.fits,112.0080341666667,112.00803424533,112.00803424533,-26.83897583333333,-26.83897609253,-26.83897609253,HD 59235,HD  59235,HD  59235
OB_1263887_2016-03-04T08-10.fits,214.1429970833333,214.14299726133,214.14299726132998,-59.91369277777778,-59.91369302892001,-59.91369302892001,R Cen,V* R Cen,V* R Cen
OB_1263887_2016-03-17T08-48.fits,214.1429970833333,214.14299726133,214.14299726132998,-59.91369277777778,-59.91369302892001,-59.91369302892001,R Cen,V* R Cen,V* R Cen
